open;high;low;close;volume;time;datetime;Time2;fvg_bearish;fvg_bullish;fvg_bearish_high;fvg_bearish_low;fvg_bullish_high;fvg_bullish_low
0.0070212;0.0070354;0.0070095;0.0070095;4814381.0;1714210380000;2024-04-27 09:33:00+00:00;2024-04-27 09:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070097;0.007021;0.0069872;0.0069985;8627442.0;1714210560000;2024-04-27 09:36:00+00:00;2024-04-27 09:36:00+00:00;1.0;0.0;0.0070095;0.0070055;0.0;0.0
0.0069984;0.0070055;0.0069814;0.0069992;1548813.0;1714210740000;2024-04-27 09:39:00+00:00;2024-04-27 09:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069994;0.0070142;0.0069966;0.0070051;2168852.0;1714210920000;2024-04-27 09:42:00+00:00;2024-04-27 09:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070049;0.0070133;0.0069949;0.007003;3082141.0;1714211100000;2024-04-27 09:45:00+00:00;2024-04-27 09:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070029;0.0070036;0.0069926;0.0069975;1534785.0;1714211280000;2024-04-27 09:48:00+00:00;2024-04-27 09:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069975;0.0069976;0.0069617;0.0069719;3852116.0;1714211460000;2024-04-27 09:51:00+00:00;2024-04-27 09:51:00+00:00;1.0;0.0;0.0069926;0.0069794;0.0;0.0
0.006972;0.0069794;0.0069581;0.0069738;6246965.0;1714211640000;2024-04-27 09:54:00+00:00;2024-04-27 09:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069739;0.0069857;0.0069734;0.0069818;5399821.0;1714211820000;2024-04-27 09:57:00+00:00;2024-04-27 09:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069819;0.0069845;0.0069461;0.0069536;5292776.0;1714212000000;2024-04-27 10:00:00+00:00;2024-04-27 10:00:00+00:00;1.0;0.0;0.0069734;0.0069537;0.0;0.0
0.0069535;0.0069537;0.0069334;0.0069454;9264101.0;1714212180000;2024-04-27 10:03:00+00:00;2024-04-27 10:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069451;0.006957;0.0069166;0.0069206;7500157.0;1714212360000;2024-04-27 10:06:00+00:00;2024-04-27 10:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069228;0.006937;0.0069215;0.0069346;4249922.0;1714212540000;2024-04-27 10:09:00+00:00;2024-04-27 10:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069347;0.0069349;0.0068627;0.0068756;20315651.0;1714212720000;2024-04-27 10:12:00+00:00;2024-04-27 10:12:00+00:00;1.0;0.0;0.0069215;0.0068956;0.0;0.0
0.0068796;0.0068956;0.0068592;0.0068845;46342985.0;1714212900000;2024-04-27 10:15:00+00:00;2024-04-27 10:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068838;0.0069078;0.0068709;0.0068794;9849553.0;1714213080000;2024-04-27 10:18:00+00:00;2024-04-27 10:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068768;0.0069217;0.0068702;0.0069214;4553249.0;1714213260000;2024-04-27 10:21:00+00:00;2024-04-27 10:21:00+00:00;0.0;1.0;0.0;0.0;0.0069118;0.0069078
0.0069217;0.0069254;0.0069118;0.0069215;5615227.0;1714213440000;2024-04-27 10:24:00+00:00;2024-04-27 10:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069236;0.0069259;0.0069124;0.0069176;4804201.0;1714213620000;2024-04-27 10:27:00+00:00;2024-04-27 10:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069175;0.0069366;0.0069073;0.0069365;2802665.0;1714213800000;2024-04-27 10:30:00+00:00;2024-04-27 10:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069364;0.006949;0.0069177;0.0069193;9142338.0;1714213980000;2024-04-27 10:33:00+00:00;2024-04-27 10:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069195;0.0069206;0.0068836;0.0068904;9315011.0;1714214160000;2024-04-27 10:36:00+00:00;2024-04-27 10:36:00+00:00;1.0;0.0;0.0069177;0.0068976;0.0;0.0
0.0068907;0.0068976;0.0068155;0.006855;25783991.0;1714214340000;2024-04-27 10:39:00+00:00;2024-04-27 10:39:00+00:00;1.0;0.0;0.0068836;0.0068617;0.0;0.0
0.0068548;0.0068617;0.0068321;0.0068514;11868907.0;1714214520000;2024-04-27 10:42:00+00:00;2024-04-27 10:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068514;0.0068751;0.0068354;0.0068526;6698754.0;1714214700000;2024-04-27 10:45:00+00:00;2024-04-27 10:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068538;0.0068608;0.0068289;0.0068429;2666421.0;1714214880000;2024-04-27 10:48:00+00:00;2024-04-27 10:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006843;0.0068614;0.0068376;0.0068553;3916922.0;1714215060000;2024-04-27 10:51:00+00:00;2024-04-27 10:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068552;0.00687;0.0068449;0.0068469;3868212.0;1714215240000;2024-04-27 10:54:00+00:00;2024-04-27 10:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068469;0.0068523;0.0067808;0.0067989;31316238.0;1714215420000;2024-04-27 10:57:00+00:00;2024-04-27 10:57:00+00:00;1.0;0.0;0.0068449;0.00682;0.0;0.0
0.0067987;0.00682;0.006721;0.00673;100253567.0;1714215600000;2024-04-27 11:00:00+00:00;2024-04-27 11:00:00+00:00;1.0;0.0;0.0067808;0.00676;0.0;0.0
0.0067301;0.00676;0.0066674;0.006688;75918319.0;1714215780000;2024-04-27 11:03:00+00:00;2024-04-27 11:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0066875;0.0067282;0.0066862;0.0067156;9741820.0;1714215960000;2024-04-27 11:06:00+00:00;2024-04-27 11:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067181;0.006738;0.006697;0.0067373;9782672.0;1714216140000;2024-04-27 11:09:00+00:00;2024-04-27 11:09:00+00:00;0.0;1.0;0.0;0.0;0.0067331;0.0067282
0.0067378;0.0067648;0.0067331;0.0067645;19778658.0;1714216320000;2024-04-27 11:12:00+00:00;2024-04-27 11:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067646;0.0067712;0.0067377;0.0067411;8282140.0;1714216500000;2024-04-27 11:15:00+00:00;2024-04-27 11:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067381;0.0067382;0.0066995;0.0067196;7380176.0;1714216680000;2024-04-27 11:18:00+00:00;2024-04-27 11:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067196;0.00676;0.0067155;0.0067528;7367569.0;1714216860000;2024-04-27 11:21:00+00:00;2024-04-27 11:21:00+00:00;0.0;1.0;0.0;0.0;0.0067489;0.0067382
0.0067526;0.0067639;0.0067489;0.00676;2999024.0;1714217040000;2024-04-27 11:24:00+00:00;2024-04-27 11:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067627;0.0067675;0.0067482;0.006761;9670056.0;1714217220000;2024-04-27 11:27:00+00:00;2024-04-27 11:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067618;0.0067699;0.0067128;0.0067463;11794964.0;1714217400000;2024-04-27 11:30:00+00:00;2024-04-27 11:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067463;0.0067532;0.0067239;0.0067239;3799706.0;1714217580000;2024-04-27 11:33:00+00:00;2024-04-27 11:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067212;0.0067597;0.0067136;0.0067596;5302323.0;1714217760000;2024-04-27 11:36:00+00:00;2024-04-27 11:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067596;0.0067736;0.0067509;0.0067679;4557702.0;1714217940000;2024-04-27 11:39:00+00:00;2024-04-27 11:39:00+00:00;0.0;1.0;0.0;0.0;0.0067648;0.0067597
0.0067677;0.0067784;0.0067648;0.0067764;7410659.0;1714218120000;2024-04-27 11:42:00+00:00;2024-04-27 11:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067765;0.0067819;0.0067692;0.006779;5769575.0;1714218300000;2024-04-27 11:45:00+00:00;2024-04-27 11:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006779;0.0067928;0.0067333;0.0067424;10985703.0;1714218480000;2024-04-27 11:48:00+00:00;2024-04-27 11:48:00+00:00;1.0;0.0;0.0067692;0.0067574;0.0;0.0
0.0067388;0.0067574;0.0067365;0.0067542;13167214.0;1714218660000;2024-04-27 11:51:00+00:00;2024-04-27 11:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067542;0.0067632;0.0067482;0.0067533;1740343.0;1714218840000;2024-04-27 11:54:00+00:00;2024-04-27 11:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067534;0.0067567;0.0067467;0.0067534;2916073.0;1714219020000;2024-04-27 11:57:00+00:00;2024-04-27 11:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0067535;0.0067634;0.0067322;0.006763;6201317.0;1714219200000;2024-04-27 12:00:00+00:00;2024-04-27 12:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006763;0.0068362;0.0067567;0.0068235;15460320.0;1714219380000;2024-04-27 12:03:00+00:00;2024-04-27 12:03:00+00:00;0.0;1.0;0.0;0.0;0.006819;0.0067634
0.0068237;0.0068885;0.006819;0.0068756;10310249.0;1714219560000;2024-04-27 12:06:00+00:00;2024-04-27 12:06:00+00:00;0.0;1.0;0.0;0.0;0.0068668;0.0068362
0.0068756;0.0069053;0.0068668;0.006902;17729653.0;1714219740000;2024-04-27 12:09:00+00:00;2024-04-27 12:09:00+00:00;0.0;1.0;0.0;0.0;0.0068972;0.0068885
0.0069019;0.00692;0.0068972;0.0069026;11700680.0;1714219920000;2024-04-27 12:12:00+00:00;2024-04-27 12:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069054;0.0069054;0.006857;0.0068677;8702542.0;1714220100000;2024-04-27 12:15:00+00:00;2024-04-27 12:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068677;0.0069136;0.0068676;0.0069038;10248295.0;1714220280000;2024-04-27 12:18:00+00:00;2024-04-27 12:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069032;0.0069037;0.0068779;0.0068845;4399753.0;1714220460000;2024-04-27 12:21:00+00:00;2024-04-27 12:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068845;0.00689;0.0068723;0.0068765;3484478.0;1714220640000;2024-04-27 12:24:00+00:00;2024-04-27 12:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068764;0.0068863;0.0068725;0.0068861;2441275.0;1714220820000;2024-04-27 12:27:00+00:00;2024-04-27 12:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068862;0.0068908;0.0068698;0.0068703;2107675.0;1714221000000;2024-04-27 12:30:00+00:00;2024-04-27 12:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068701;0.0068823;0.0068662;0.0068793;8741106.0;1714221180000;2024-04-27 12:33:00+00:00;2024-04-27 12:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068809;0.0069417;0.0068774;0.006916;8159294.0;1714221360000;2024-04-27 12:36:00+00:00;2024-04-27 12:36:00+00:00;0.0;1.0;0.0;0.0;0.006915;0.0068823
0.0069159;0.0069419;0.006915;0.0069278;8985177.0;1714221540000;2024-04-27 12:39:00+00:00;2024-04-27 12:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069263;0.0069265;0.0069101;0.0069263;4881702.0;1714221720000;2024-04-27 12:42:00+00:00;2024-04-27 12:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069263;0.0069325;0.0069;0.0069023;1565670.0;1714221900000;2024-04-27 12:45:00+00:00;2024-04-27 12:45:00+00:00;1.0;0.0;0.0069101;0.0069054;0.0;0.0
0.0069023;0.0069054;0.006871;0.0068996;8743741.0;1714222080000;2024-04-27 12:48:00+00:00;2024-04-27 12:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068997;0.0069146;0.0068934;0.0069146;2490253.0;1714222260000;2024-04-27 12:51:00+00:00;2024-04-27 12:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069145;0.0069147;0.0068786;0.00689;8804796.0;1714222440000;2024-04-27 12:54:00+00:00;2024-04-27 12:54:00+00:00;1.0;0.0;0.0068934;0.0068903;0.0;0.0
0.0068899;0.0068903;0.0068781;0.006884;4274011.0;1714222620000;2024-04-27 12:57:00+00:00;2024-04-27 12:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068839;0.0068948;0.0068614;0.0068631;3638402.0;1714222800000;2024-04-27 13:00:00+00:00;2024-04-27 13:00:00+00:00;1.0;0.0;0.0068781;0.0068774;0.0;0.0
0.006863;0.0068774;0.0068442;0.0068527;6833226.0;1714222980000;2024-04-27 13:03:00+00:00;2024-04-27 13:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068527;0.0068856;0.0068487;0.0068807;4203731.0;1714223160000;2024-04-27 13:06:00+00:00;2024-04-27 13:06:00+00:00;0.0;1.0;0.0;0.0;0.0068806;0.0068774
0.0068807;0.00691;0.0068806;0.0068866;7604201.0;1714223340000;2024-04-27 13:09:00+00:00;2024-04-27 13:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068867;0.0068951;0.0068819;0.0068855;1032489.0;1714223520000;2024-04-27 13:12:00+00:00;2024-04-27 13:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068872;0.006901;0.0068726;0.0068963;11097914.0;1714223700000;2024-04-27 13:15:00+00:00;2024-04-27 13:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068964;0.0068966;0.0068797;0.0068868;5685214.0;1714223880000;2024-04-27 13:18:00+00:00;2024-04-27 13:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0068871;0.0070093;0.0068854;0.0069607;24337837.0;1714224060000;2024-04-27 13:21:00+00:00;2024-04-27 13:21:00+00:00;0.0;1.0;0.0;0.0;0.0069507;0.0068966
0.0069651;0.0069794;0.0069507;0.0069633;9623357.0;1714224240000;2024-04-27 13:24:00+00:00;2024-04-27 13:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069632;0.007036;0.006949;0.0069557;69492734.0;1714224420000;2024-04-27 13:27:00+00:00;2024-04-27 13:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069535;0.006956;0.006908;0.0069387;5983880.0;1714224600000;2024-04-27 13:30:00+00:00;2024-04-27 13:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069388;0.006967;0.0069342;0.0069648;2927940.0;1714224780000;2024-04-27 13:33:00+00:00;2024-04-27 13:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069652;0.0069783;0.0069556;0.0069646;13396156.0;1714224960000;2024-04-27 13:36:00+00:00;2024-04-27 13:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069646;0.0069931;0.0069596;0.0069883;4895919.0;1714225140000;2024-04-27 13:39:00+00:00;2024-04-27 13:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069878;0.0070196;0.0069771;0.0070016;5068054.0;1714225320000;2024-04-27 13:42:00+00:00;2024-04-27 13:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070016;0.0070164;0.006973;0.0069838;11730968.0;1714225500000;2024-04-27 13:45:00+00:00;2024-04-27 13:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069837;0.0070051;0.006974;0.0069938;6566629.0;1714225680000;2024-04-27 13:48:00+00:00;2024-04-27 13:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069937;0.00701;0.0069776;0.0070056;3452358.0;1714225860000;2024-04-27 13:51:00+00:00;2024-04-27 13:51:00+00:00;0.0;1.0;0.0;0.0;0.00701;0.0070051
0.00701;0.00706;0.00701;0.0070466;18506829.0;1714226040000;2024-04-27 13:54:00+00:00;2024-04-27 13:54:00+00:00;0.0;1.0;0.0;0.0;0.0070197;0.00701
0.0070466;0.0070602;0.0070197;0.0070463;5279087.0;1714226220000;2024-04-27 13:57:00+00:00;2024-04-27 13:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007047;0.0070875;0.0070249;0.0070307;7484933.0;1714226400000;2024-04-27 14:00:00+00:00;2024-04-27 14:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070275;0.0070441;0.007011;0.0070163;5404237.0;1714226580000;2024-04-27 14:03:00+00:00;2024-04-27 14:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070164;0.007028;0.0070059;0.0070164;2602451.0;1714226760000;2024-04-27 14:06:00+00:00;2024-04-27 14:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070207;0.00704;0.0070064;0.0070391;1584254.0;1714226940000;2024-04-27 14:09:00+00:00;2024-04-27 14:09:00+00:00;0.0;1.0;0.0;0.0;0.007039;0.007028
0.007039;0.0071332;0.007039;0.0070992;13953669.0;1714227120000;2024-04-27 14:12:00+00:00;2024-04-27 14:12:00+00:00;0.0;1.0;0.0;0.0;0.007084;0.00704
0.0070961;0.0071325;0.007084;0.007084;8446052.0;1714227300000;2024-04-27 14:15:00+00:00;2024-04-27 14:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070826;0.0070881;0.0070176;0.0070324;5773521.0;1714227480000;2024-04-27 14:18:00+00:00;2024-04-27 14:18:00+00:00;1.0;0.0;0.007084;0.0070474;0.0;0.0
0.0070283;0.0070474;0.0070224;0.007033;2710531.0;1714227660000;2024-04-27 14:21:00+00:00;2024-04-27 14:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070328;0.007045;0.0069978;0.0070076;4170175.0;1714227840000;2024-04-27 14:24:00+00:00;2024-04-27 14:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070079;0.0070238;0.0069996;0.0070037;4014680.0;1714228020000;2024-04-27 14:27:00+00:00;2024-04-27 14:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070033;0.0070438;0.0069952;0.0070246;4472418.0;1714228200000;2024-04-27 14:30:00+00:00;2024-04-27 14:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070247;0.0070268;0.0069824;0.0069993;8420678.0;1714228380000;2024-04-27 14:33:00+00:00;2024-04-27 14:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007002;0.007026;0.0069981;0.0070235;1659365.0;1714228560000;2024-04-27 14:36:00+00:00;2024-04-27 14:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070235;0.0070321;0.0070149;0.0070184;8899081.0;1714228740000;2024-04-27 14:39:00+00:00;2024-04-27 14:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070184;0.0070186;0.0069729;0.0069761;18190530.0;1714228920000;2024-04-27 14:42:00+00:00;2024-04-27 14:42:00+00:00;1.0;0.0;0.0070149;0.0070063;0.0;0.0
0.0069763;0.0070063;0.006955;0.0069801;12155666.0;1714229100000;2024-04-27 14:45:00+00:00;2024-04-27 14:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.00698;0.0069915;0.00695;0.0069595;4880966.0;1714229280000;2024-04-27 14:48:00+00:00;2024-04-27 14:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069596;0.0069747;0.006949;0.0069747;12728203.0;1714229460000;2024-04-27 14:51:00+00:00;2024-04-27 14:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069695;0.0069754;0.0069533;0.0069749;4607221.0;1714229640000;2024-04-27 14:54:00+00:00;2024-04-27 14:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069749;0.0070004;0.0069689;0.0069925;10407290.0;1714229820000;2024-04-27 14:57:00+00:00;2024-04-27 14:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069926;0.006996;0.0069701;0.0069901;5460086.0;1714230000000;2024-04-27 15:00:00+00:00;2024-04-27 15:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.00699;0.0070018;0.0069801;0.0069937;19602499.0;1714230180000;2024-04-27 15:03:00+00:00;2024-04-27 15:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069936;0.007006;0.0069877;0.0070058;1846207.0;1714230360000;2024-04-27 15:06:00+00:00;2024-04-27 15:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070059;0.007019;0.0069972;0.0070086;7767213.0;1714230540000;2024-04-27 15:09:00+00:00;2024-04-27 15:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070084;0.0070239;0.0069911;0.0069919;5296747.0;1714230720000;2024-04-27 15:12:00+00:00;2024-04-27 15:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006992;0.0070229;0.00697;0.0070202;6813779.0;1714230900000;2024-04-27 15:15:00+00:00;2024-04-27 15:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070203;0.0070376;0.0070088;0.0070093;2253966.0;1714231080000;2024-04-27 15:18:00+00:00;2024-04-27 15:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070094;0.007011;0.0069682;0.0069791;7590989.0;1714231260000;2024-04-27 15:21:00+00:00;2024-04-27 15:21:00+00:00;1.0;0.0;0.0070088;0.0069904;0.0;0.0
0.0069789;0.0069904;0.0069531;0.0069574;5528814.0;1714231440000;2024-04-27 15:24:00+00:00;2024-04-27 15:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069571;0.0069719;0.0069559;0.0069707;4780824.0;1714231620000;2024-04-27 15:27:00+00:00;2024-04-27 15:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069706;0.0069769;0.0069417;0.0069573;2713991.0;1714231800000;2024-04-27 15:30:00+00:00;2024-04-27 15:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069574;0.0069785;0.0069516;0.0069691;1237309.0;1714231980000;2024-04-27 15:33:00+00:00;2024-04-27 15:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069691;0.0069757;0.0069414;0.0069518;6452073.0;1714232160000;2024-04-27 15:36:00+00:00;2024-04-27 15:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069579;0.0069583;0.0069204;0.0069452;8648475.0;1714232340000;2024-04-27 15:39:00+00:00;2024-04-27 15:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069452;0.0069679;0.0069416;0.0069558;2896163.0;1714232520000;2024-04-27 15:42:00+00:00;2024-04-27 15:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006959;0.0069679;0.006932;0.0069423;1907149.0;1714232700000;2024-04-27 15:45:00+00:00;2024-04-27 15:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069424;0.0069461;0.0069248;0.0069248;1895549.0;1714232880000;2024-04-27 15:48:00+00:00;2024-04-27 15:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006925;0.006946;0.006925;0.0069431;620033.0;1714233060000;2024-04-27 15:51:00+00:00;2024-04-27 15:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006944;0.0069484;0.0069343;0.0069456;644307.0;1714233240000;2024-04-27 15:54:00+00:00;2024-04-27 15:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069454;0.0069516;0.0069329;0.006951;1107979.0;1714233420000;2024-04-27 15:57:00+00:00;2024-04-27 15:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069499;0.0069767;0.0069394;0.0069767;2627869.0;1714233600000;2024-04-27 16:00:00+00:00;2024-04-27 16:00:00+00:00;0.0;1.0;0.0;0.0;0.006958;0.0069516
0.0069767;0.0069923;0.006958;0.0069581;10142282.0;1714233780000;2024-04-27 16:03:00+00:00;2024-04-27 16:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069582;0.0069902;0.0069579;0.0069883;7610110.0;1714233960000;2024-04-27 16:06:00+00:00;2024-04-27 16:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069882;0.0069929;0.0069688;0.0069702;1627156.0;1714234140000;2024-04-27 16:09:00+00:00;2024-04-27 16:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069671;0.0069748;0.0069538;0.0069652;6358300.0;1714234320000;2024-04-27 16:12:00+00:00;2024-04-27 16:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069653;0.0070035;0.0069651;0.0069994;2014570.0;1714234500000;2024-04-27 16:15:00+00:00;2024-04-27 16:15:00+00:00;0.0;1.0;0.0;0.0;0.0069962;0.0069748
0.0069993;0.0070106;0.0069962;0.007008;2636744.0;1714234680000;2024-04-27 16:18:00+00:00;2024-04-27 16:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007008;0.0070117;0.0069869;0.0070074;1970643.0;1714234860000;2024-04-27 16:21:00+00:00;2024-04-27 16:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070074;0.0070327;0.0070074;0.0070106;4667445.0;1714235040000;2024-04-27 16:24:00+00:00;2024-04-27 16:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070141;0.0070182;0.0069458;0.0069498;10639429.0;1714235220000;2024-04-27 16:27:00+00:00;2024-04-27 16:27:00+00:00;1.0;0.0;0.0070074;0.0069963;0.0;0.0
0.0069459;0.0069963;0.0069457;0.0069799;10933237.0;1714235400000;2024-04-27 16:30:00+00:00;2024-04-27 16:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069799;0.0069832;0.0069534;0.0069807;4248962.0;1714235580000;2024-04-27 16:33:00+00:00;2024-04-27 16:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069806;0.0070033;0.0069774;0.0069951;3076523.0;1714235760000;2024-04-27 16:36:00+00:00;2024-04-27 16:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006995;0.006996;0.0069712;0.0069822;3491350.0;1714235940000;2024-04-27 16:39:00+00:00;2024-04-27 16:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0069821;0.0069949;0.0069816;0.0069922;2368332.0;1714236120000;2024-04-27 16:42:00+00:00;2024-04-27 16:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.006992;0.0070266;0.0069871;0.0070123;3951478.0;1714236300000;2024-04-27 16:45:00+00:00;2024-04-27 16:45:00+00:00;0.0;1.0;0.0;0.0;0.0070042;0.0069949
0.0070123;0.0070218;0.0070042;0.0070165;3818303.0;1714236480000;2024-04-27 16:48:00+00:00;2024-04-27 16:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0070149;0.007088;0.0070116;0.0070741;7315709.0;1714236660000;2024-04-27 16:51:00+00:00;2024-04-27 16:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
